BJD,AIRMASS,SKY,TFLUX,CFLUX1,CFLUX2,CFLUX3,CFLUX4,CFLUX5
   9047.486815, 1.470,  1822.0,     88359.1,    242582.6,    230650.6,    166474.0,    216700.5,     95918.9
   9047.488490, 1.467,  2037.0,     93996.0,    256485.8,    247970.1,    174376.7,    228521.2,    102982.5
   9047.490166, 1.464,  2275.0,     93132.6,    255984.2,    246633.7,    176403.1,    228532.5,    103725.3
   9047.491844, 1.462,  2517.0,     92210.5,    254250.4,    245200.7,    173580.2,    225986.1,    102053.7
   9047.493522, 1.459,  2794.0,     92838.8,    258633.8,    250785.2,    176250.6,    229940.4,    102708.5
   9047.498552, 1.451,  3723.0,     95112.0,    263070.5,    249761.9,    180555.6,    233109.1,    106063.2
   9047.500227, 1.449,  4100.0,     97061.9,    265919.2,    255999.5,    182463.2,    234987.6,    105564.4
   9047.501903, 1.446,  4482.0,     96986.2,    264816.0,    255608.6,    180636.9,    237087.6,    105799.9
   9047.503577, 1.444,  4926.0,     95572.5,    265097.1,    258259.2,    179325.8,    236618.1,    106470.4
   9047.505252, 1.442,  5445.0,     96887.1,    262427.8,    254533.5,    181074.1,    235290.2,    107139.0
   9047.506926, 1.439,  6093.0,     98407.1,    265785.9,    258177.9,    183509.1,    237751.0,    105826.4
   9047.508601, 1.437,  6833.0,     98468.9,    269095.0,    259225.5,    183981.6,    239404.1,    107801.6
   9047.510276, 1.435,  7657.0,     97938.9,    266884.2,    256609.8,    182631.4,    237958.4,    105983.6
   9047.511953, 1.433,  8525.0,     95575.8,    262327.2,    255239.1,    181755.0,    235750.0,    106264.2
   9047.513631, 1.431,  9462.0,     96041.6,    262231.5,    250568.9,    179529.6,    235466.1,    105494.5
   9047.515306, 1.429, 10477.0,     98578.8,    265619.5,    256810.2,    180725.8,    234409.2,    106559.0
   9047.516980, 1.427, 11805.0,     98640.2,    265756.0,    256277.2,    181107.0,    236325.0,    107584.2
   9047.518656, 1.425, 13164.0,     97364.2,    263857.0,    256709.0,    181311.0,    235019.0,    104816.2
   9047.520331, 1.423, 14600.0,     91560.5,    242379.0,    234013.5,    166113.2,    216137.5,     96430.8
   9047.522006, 1.422, 16287.0,     94965.5,    261806.0,    253612.8,    179303.5,    234095.8,    104237.5
   9047.523682, 1.420, 18083.0,     98741.8,    267031.8,    259728.5,    184314.5,    237132.0,    106815.8
   9047.527031, 1.417, 22058.0,     97338.5,    265240.5,    253894.0,    179583.0,    235632.5,    104592.0
   9047.528706, 1.415, 24212.0,     98236.5,    260940.5,    253995.0,    182516.0,    234603.5,    105607.5
   9047.530379, 1.414, 26459.0,     99606.5,    265125.0,    259890.5,    178700.5,    238665.0,    107750.5
   9047.532054, 1.412, 28964.0,     97054.5,    249427.5,    239358.0,    174629.0,    227041.5,    101127.0
   9048.543303, 1.402, 24950.0,     90306.5,    247015.0,    239065.5,    171107.0,    222743.0,     99763.0
   9048.544981, 1.400, 27641.0,     90357.0,    259505.5,    248708.5,    176226.0,    230919.5,    100811.5
   9051.418308, 1.602,   310.0,     29696.9,     90435.9,     91065.3,     62451.7,     81674.1,     36834.1
   9051.419982, 1.597,   307.0,     30259.7,     93657.4,     89388.1,     64509.8,     82949.4,     37688.6
   9051.421656, 1.593,   302.0,     30228.1,     93437.0,     90772.8,     64083.9,     84142.7,     37721.1
   9051.423330, 1.588,   299.0,     31110.3,     94508.1,     91888.6,     65140.7,     85427.4,     38556.0
   9051.425005, 1.583,   299.0,     32269.9,     98699.5,     95747.2,     67107.9,     88219.5,     39806.0
   9051.426679, 1.579,   299.0,     32340.6,    100801.9,     97885.5,     68372.9,     90155.1,     41219.8
   9051.428354, 1.574,   300.0,     30961.2,     94770.9,     91120.2,     64072.3,     84781.6,     37596.1
   9051.430028, 1.569,   302.0,     30576.1,     93075.0,     89093.4,     63608.2,     83543.0,     37405.4
   9051.431702, 1.565,   302.0,     29599.9,     90880.5,     88141.7,     63404.5,     82136.3,     36597.2
   9051.433377, 1.561,   302.0,     31429.8,     96351.4,     94095.6,     66434.4,     86805.2,     39048.6
   9051.435052, 1.556,   298.0,     31792.2,     97510.3,     94481.7,     65883.8,     87393.8,     39319.2
   9051.436728, 1.552,   295.0,     32085.3,     99081.3,     94708.5,     68226.0,     89079.5,     40061.4
   9051.438403, 1.548,   291.0,     36736.3,    110053.5,    105715.1,     75077.5,     97660.8,     44151.0
   9051.440078, 1.544,   287.0,     38386.7,    117173.9,    111964.0,     80346.6,    104628.0,     46845.5
   9051.441753, 1.540,   282.0,     40949.5,    124684.0,    120813.1,     85808.0,    111785.8,     49545.7
   9051.443428, 1.536,   282.0,     40170.7,    122955.2,    119542.2,     83711.1,    109757.6,     49621.0
   9051.445102, 1.532,   276.0,     40042.4,    123736.4,    118741.7,     83817.5,    109170.3,     49454.1
   9051.446776, 1.528,   275.0,     41445.7,    128058.9,    124546.4,     87950.0,    115552.5,     52272.9
   9051.448450, 1.524,   275.0,     44075.6,    135822.9,    131846.2,     92537.7,    121660.7,     54577.6
   9051.450125, 1.521,   281.0,     44629.1,    138062.5,    132925.5,     94063.2,    123526.8,     55246.1
   9051.451799, 1.517,   289.0,     46319.1,    144684.3,    139455.8,     97922.4,    128216.8,     57896.0
   9051.453473, 1.513,   295.0,     46785.0,    143594.0,    138871.3,     98701.0,    128686.8,     57989.3
   9051.455149, 1.510,   300.0,     44175.2,    135149.0,    130679.8,     92806.7,    121335.0,     54661.9
   9051.456823, 1.506,   305.0,     46101.8,    141208.8,    136762.1,     97556.4,    125799.2,     57086.8
   9051.458498, 1.503,   311.0,     47385.3,    145076.2,    140757.7,     99048.0,    130569.4,     58320.7
   9051.460174, 1.499,   319.0,     49876.6,    152034.9,    146932.3,    103831.8,    136383.5,     60358.6
   9051.461849, 1.496,   329.0,     51236.2,    157444.4,    151977.6,    106979.7,    139513.4,     63384.6
   9051.463524, 1.493,   336.0,     51360.3,    158764.4,    152692.9,    107927.9,    140550.7,     63262.4
   9051.465198, 1.489,   345.0,     52246.4,    163020.5,    158080.4,    111540.5,    145835.5,     65347.9
   9051.466873, 1.486,   358.0,     55394.6,    167925.6,    163340.6,    115991.2,    151022.9,     68046.9
   9051.471900, 1.477,   405.0,     51274.7,    157285.1,    152404.0,    107177.7,    139805.3,     63554.5
   9051.473575, 1.474,   426.0,     49656.4,    155943.7,    149585.6,    105296.8,    137373.3,     62574.9
   9051.475253, 1.471,   442.0,     49576.0,    154202.6,    148639.7,    105737.2,    137249.7,     62100.6
   9051.476929, 1.468,   465.0,     47229.2,    147529.3,    140507.2,     99559.8,    130293.6,     58566.9
   9051.478603, 1.465,   489.0,     41848.4,    130107.3,    127576.9,     88531.4,    117449.9,     52543.9
   9051.480281, 1.463,   513.0,     44336.4,    135524.9,    129581.1,     91752.6,    120160.6,     53911.6
   9051.481955, 1.460,   529.0,     45610.0,    141172.8,    140288.0,     98131.8,    125351.5,     57584.4
   9051.483629, 1.457,   545.0,     49037.4,    151797.6,    146212.1,    104584.7,    135969.9,     60680.1
   9051.485304, 1.455,   575.0,     49603.8,    152549.4,    149088.2,    104818.7,    135794.5,     61903.5
   9051.486978, 1.452,   610.0,     49045.5,    153001.4,    148070.6,    103458.4,    136021.8,     61111.4
   9051.488653, 1.450,   645.0,     50986.2,    156743.2,    152913.5,    107981.7,    140687.1,     63822.1
   9051.490328, 1.447,   679.0,     53192.4,    163296.1,    157775.6,    111511.6,    146532.5,     66144.8
   9051.492002, 1.445,   715.0,     55963.1,    171763.8,    166265.7,    118803.4,    153212.5,     69006.4
   9051.493677, 1.443,   763.0,     58878.1,    182966.0,    177730.1,    124434.8,    162087.4,     73610.9
   9051.497026, 1.438,   899.0,     56174.9,    174201.7,    169549.5,    120268.2,    155213.3,     69927.9
   9051.498702, 1.436,   990.0,     53933.3,    165826.8,    160573.2,    113939.9,    148946.9,     66528.4
   9051.500380, 1.434,  1080.0,     52083.3,    162401.6,    157570.1,    110807.3,    145761.2,     65332.5
   9051.502056, 1.432,  1134.0,     54944.3,    168789.1,    164371.0,    115679.6,    151933.1,     68635.7
   9051.503731, 1.430,  1270.0,     51569.8,    161077.8,    156819.5,    110193.7,    143818.0,     64609.3
   9051.505405, 1.428,  1381.0,     51862.7,    161167.7,    156137.2,    108718.7,    144251.2,     65255.3
   9051.507080, 1.426,  1487.0,     53502.9,    167524.0,    161644.6,    115048.3,    149501.8,     67584.0
   9051.508754, 1.424,  1652.0,     50302.2,    156969.8,    152139.8,    107195.1,    137986.3,     62378.5
   9051.510429, 1.422,  1744.0,     53959.0,    166424.8,    158290.8,    112069.6,    147088.5,     67137.8
   9051.512103, 1.421,  1898.0,     52717.2,    161629.9,    158917.2,    110647.2,    144270.2,     65606.7
   9051.513778, 1.419,  2074.0,     50216.0,    161691.1,    154916.0,    110776.9,    141699.4,     65584.7
   9051.515453, 1.417,  2303.0,     50543.8,    157729.0,    152433.9,    107058.1,    141036.0,     61526.7
   9051.517127, 1.416,  2696.0,     42782.2,    133187.3,    126558.6,     90380.8,    118257.6,     52881.9
   9051.518801, 1.414,  2937.0,     41831.4,    131743.0,    128480.8,     90795.8,    119525.9,     53062.6
   9051.520476, 1.413,  3156.0,     42561.9,    132861.1,    124849.8,     89278.2,    116396.3,     52452.9
   9051.522150, 1.411,  3502.0,     40946.2,    126647.1,    125215.1,     88221.4,    113724.8,     50587.9
   9051.523825, 1.410,  3844.0,     39717.0,    121862.0,    118995.8,     84488.9,    110721.2,     49705.2
   9051.525501, 1.408,  4235.0,     36058.9,    113355.1,    108772.7,     76114.6,    100964.4,     44199.6
   9051.527176, 1.407,  4617.0,     34582.2,    108285.6,    102538.2,     72234.8,     95105.6,     43431.4
   9051.530527, 1.405,  5391.0,     36833.0,    110606.9,    108297.4,     77990.2,    102337.8,     45460.9
   9051.532201, 1.404,  6063.0,     31298.5,    101267.2,     94602.0,     66054.5,     88282.8,     39557.4
   9051.533878, 1.402,  6610.0,     31174.8,     98346.2,     92821.9,     65828.6,     86247.1,     35834.2
   9051.535553, 1.401,  7327.0,     32699.5,    100153.0,     98446.1,     69187.2,     91725.8,     40440.2
   9051.537227, 1.400,  8024.0,     34478.1,    104600.5,    102472.2,     73387.9,     93326.2,     42285.5
   9051.538902, 1.399,  8887.0,     31783.2,    105746.5,     99669.4,     71796.6,     90614.9,     40885.0
   9051.540576, 1.398,  9845.0,     34883.5,    105669.1,    100270.6,     72030.4,     91952.6,     45275.8
   9051.542252, 1.398, 10829.0,     34898.0,    105919.0,    103131.2,     72107.8,     95206.0,     40580.2
   9051.543926, 1.397, 12110.0,     37414.8,    107250.8,    110292.0,     75845.2,     97487.8,     44667.8
   9051.545600, 1.396, 13595.0,     37767.2,    109304.5,    109485.8,     76115.5,    101006.8,     45820.5
   9051.547273, 1.395, 14985.0,     37542.2,    114716.0,    112589.8,     79223.2,    102002.0,     45245.5
   9051.548947, 1.395, 16409.0,     37649.8,    111187.0,    110775.8,     78514.5,     98595.8,     46384.0
   9051.550621, 1.394, 18377.0,     40289.5,    119258.2,    120626.8,     82154.0,    105483.0,     46518.5
   9051.552295, 1.393, 20423.0,     43773.2,    125126.5,    122923.8,     86995.8,    114022.8,     49266.0
   9051.553968, 1.393, 22902.0,     46001.5,    131960.0,    130360.5,     92100.0,    121182.0,     51584.5
   9051.555643, 1.392, 25908.0,     42000.0,    124838.0,    125686.5,     91995.0,    117182.0,     50805.0
   9051.557317, 1.392, 29193.0,     41283.0,    124619.0,    121793.5,     90178.5,    116270.5,     49697.0
   9051.791398, 1.847, 29407.0,     46267.0,    135388.0,    130705.5,     95419.0,    119063.0,     49637.0
   9051.793095, 1.855, 25320.0,     51134.0,    140903.0,    139428.5,    100363.5,    128480.5,     57039.0
   9051.794768, 1.862, 21839.0,     45490.5,    125358.5,    123437.0,     87691.0,    114132.0,     53467.5
   9051.796467, 1.871, 18738.0,     43595.2,    126576.5,    126403.0,     86871.5,    113790.5,     50859.8
   9051.798145, 1.879, 16113.0,     43032.8,    117181.5,    117018.2,     82312.5,    107739.5,     47904.2
   9051.799822, 1.887, 13729.0,     43014.5,    127620.0,    123006.8,     84870.2,    114228.2,     51844.8
   9051.801496, 1.895, 11287.0,     44235.8,    127873.8,    126482.0,     89459.8,    113281.5,     50235.0
   9052.504120, 1.426, 11350.0,     41525.2,    115509.5,    110789.0,     79958.8,    105300.5,     47202.2
   9052.505844, 1.424, 12616.0,     27018.0,     88877.8,     86526.5,     59197.0,     76303.8,     35615.0
   9052.507522, 1.422, 13723.0,     17398.0,     48736.0,     47797.2,     31988.0,     42875.2,     21738.5
   9052.512584, 1.417, 17875.0,     24420.0,     74447.5,     71505.2,     49142.5,     62947.2,     27614.2
   9052.514259, 1.416, 19902.0,     21144.2,     58100.2,     58851.8,     41542.0,     54114.2,     22265.8
   9052.515934, 1.414, 22013.0,     27637.0,     85904.0,     81719.5,     56314.0,     73810.5,     32793.0
   9052.517607, 1.413, 24078.0,     32447.0,     94514.5,     89124.5,     68601.0,     88907.5,     35864.0
   9052.519283, 1.411, 26550.0,     42479.5,    121765.5,    118092.5,     84603.0,    109569.5,     52917.0
   9052.520958, 1.410, 29383.0,     31178.5,    107945.5,     93636.5,     66339.5,     91533.0,     41668.5
   9052.771865, 1.773, 27061.0,     84178.5,    233056.0,    223864.5,    165908.0,    206903.5,     92993.0
   9052.773541, 1.780, 24230.0,     85643.5,    238898.0,    230749.0,    165816.0,    215176.5,     92271.0
   9052.775218, 1.787, 21365.0,     80271.5,    218317.0,    210790.0,    152759.0,    198049.0,     84879.5
   9052.778574, 1.801, 16279.0,     87656.0,    241348.8,    235314.8,    166000.0,    216798.5,    100108.8
   9052.780251, 1.809, 14102.0,     69787.0,    200489.0,    192213.2,    137405.2,    176401.5,     82185.0
   9052.781931, 1.816, 12047.0,     84298.5,    243442.0,    231270.8,    164964.5,    210030.0,     95619.0
   9052.783609, 1.824, 10634.0,     74961.5,    214551.0,    204986.8,    146777.2,    193053.8,     86862.2
   9052.785288, 1.831,  8793.0,     85767.1,    240211.0,    231571.8,    163810.9,    215298.1,     96176.5
   9052.786964, 1.839,  7847.0,     79599.9,    220518.9,    211323.5,    147981.1,    197660.8,     89695.0
   9052.788638, 1.846,  6663.0,     79174.4,    227309.6,    217332.2,    156155.9,    199135.4,     91380.2
   9052.790316, 1.854,  5726.0,     86294.8,    241118.1,    234622.8,    165844.2,    216933.5,     96899.6
   9052.791991, 1.862,  4908.0,     86033.4,    245345.4,    236001.5,    169312.5,    218540.6,     98520.7
   9052.793667, 1.870,  4292.0,     92429.4,    258390.0,    244691.1,    176051.0,    229753.1,    103706.1
   9052.795342, 1.878,  3771.0,     86961.4,    242069.2,    237706.9,    165793.4,    214935.4,     97564.9
   9052.797018, 1.886,  3291.0,     77631.8,    222089.9,    211117.9,    150217.6,    195504.9,     88795.5
   9052.798693, 1.894,  3020.0,     67417.4,    194209.1,    186206.2,    133278.1,    171214.2,     77171.9
   9053.336658, 1.899,   219.0,     94967.3,    272466.5,    261089.5,    184682.2,    240452.7,    109311.6
   9053.338334, 1.891,   223.0,     92557.5,    256497.1,    249186.4,    176021.4,    229619.3,    102951.2
   9053.340009, 1.883,   218.0,     95650.6,    267456.4,    256403.3,    183814.5,    239714.0,    108657.7
   9053.341684, 1.875,   217.0,     98432.7,    275723.5,    260788.6,    187811.0,    244456.6,    110691.1
   9053.343360, 1.867,   217.0,     99017.1,    277101.8,    267819.0,    185916.3,    246100.2,    110216.7
   9053.345039, 1.859,   220.0,     87607.7,    239502.7,    233356.9,    167858.5,    218432.2,     98149.2
   9053.346715, 1.851,   228.0,     64367.9,    181559.0,    173192.6,    123626.9,    159822.8,     72000.3
   9053.348392, 1.843,   224.0,     68593.5,    191844.9,    183656.9,    131795.5,    170600.9,     77100.2
   9053.350073, 1.835,   220.0,     75445.0,    212770.3,    206764.8,    147763.6,    192744.7,     86077.8
   9053.351753, 1.828,   219.0,     75108.7,    210693.3,    201201.8,    144089.5,    188172.1,     84530.8
   9053.353429, 1.820,   217.0,     70480.7,    196575.1,    190024.9,    133823.8,    175190.7,     79323.7
   9053.355103, 1.813,   222.0,     79149.7,    220051.7,    212559.7,    150599.9,    196932.3,     88363.6
   9053.356778, 1.805,   216.0,     89666.0,    249042.2,    242361.4,    169121.1,    221754.4,    100320.1
   9053.358455, 1.798,   216.0,     87830.7,    249414.7,    242254.2,    170726.9,    221041.8,     99993.7
